transaction_id,merchant_raw,amount,currency,timestamp,channel,location,mcc_code,l1,l1_id,l2,l2_id,l3,l3_id
TXN_20241122_083489,MCDONALDS LTD 193236,149.61,GBP,2024-11-22T11:21:43.152477,pos,"Mumbai, MH",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241122_093056,RELIANCE DIGITAL,320.99,USD,2024-11-22T11:28:35.152477,pos,"Mumbai, MH",5732,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Electronics,SHP-RET-ELC
TXN_20241122_045143,CONFLUENCE STORE,1494.92,USD,2024-11-22T11:29:31.152477,online,Web Purchase,5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Tools,TEC-SUB-TOL
TXN_20241122_037135,PHARMACY,330.03,USD,2024-11-22T11:33:58.152477,atm,"Pune, MH",5912,Healthcare,HLT,Healthcare - Pharmacy,HLT-PHR,Healthcare - Pharmacy - Medicine,HLT-PHR-MED
TXN_20241122_016653,VISA,925.08,EUR,2024-11-22T11:34:30.152477,pos,"Chicago, IL",9399,Travel,TRV,Travel - International,TRV-INT,Travel - International - Visa,TRV-INT-VIS
TXN_20241122_050106,HAIRCUT,53.15,EUR,2024-11-22T11:53:31.152477,pos,"Kolkata, WB",7230,Personal Care,PER,Personal Care - Salon,PER-SAL,Personal Care - Salon - Haircut,PER-SAL-HAR
TXN_20241122_074483,PP* CVS,84.96,EUR,2024-11-22T11:57:28.152477,pos,"Delhi, DL",5912,Healthcare,HLT,Healthcare - Pharmacy,HLT-PHR,Healthcare - Pharmacy - Medicine,HLT-PHR-MED
TXN_20241122_059984,WATER BILL VA,150.89,USD,2024-11-22T12:00:09.152477,pos,"Delhi, DL",4900,Utilities,UTL,Utilities - Water,UTL-WAT,Utilities - Water - Bill,UTL-WAT-BIL
TXN_20241122_033491,AMZN,293.75,USD,2024-11-22T12:05:13.152477,online,Online,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Amazon,SHP-ONL-AMZ
TXN_20241122_032342,TST* PRIME VIDEO,36.12,EUR,2024-11-22T12:07:15.152477,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Prime,ENT-STR-PRM
TXN_20241122_099844,SPA ONLINE,79.87,USD,2024-11-22T12:11:45.152477,atm,"Phoenix, AZ",7298,Personal Care,PER,Personal Care - Wellness,PER-WEL,Personal Care - Wellness - Spa,PER-WEL-SPA
TXN_20241122_083617,BROADBAND LLC 915853,54.39,USD,2024-11-22T12:17:36.152477,online,,4899,Utilities,UTL,Utilities - Internet,UTL-INT,Utilities - Internet - Broadband,UTL-INT-BRD
TXN_20241122_023781,ZOMATO,51.51,INR,2024-11-22T12:28:28.152477,online,,5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Zomato,DIN-DEL-ZOM
TXN_20241122_003218,DIESEL #2071,33.04,INR,2024-11-22T12:30:24.152477,pos,"Los Angeles, CA",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241122_011561,VISA #8041,881.83,GBP,2024-11-22T12:37:08.152477,mobile,"San Antonio, TX",9399,Travel,TRV,Travel - International,TRV-INT,Travel - International - Visa,TRV-INT-VIS
TXN_20241122_022083,MORTGAGE #8726,500.0,INR,2024-11-22T12:39:36.152477,mobile,"Chennai, TN",6513,Housing,HSG,Housing - Mortgage,HSG-MTG,Housing - Mortgage - EMI,HSG-MTG-EMI
TXN_20241122_042164,STRIPE * CONTRACTOR,951.91,USD,2024-11-22T12:50:19.152477,mobile,"Hyderabad, TG",1520,Housing,HSG,Housing - Home Improvement,HSG-IMP,Housing - Home Improvement - Repair,HSG-IMP-REP
TXN_20241122_084952,FLIPKART MUMBAI #7460,19.93,USD,2024-11-22T12:57:23.152477,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241122_089348,TST* HOTSTAR,33.69,EUR,2024-11-22T13:03:41.152477,online,Web Purchase,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Other,ENT-STR-OTH
TXN_20241122_043988,ELECTRIC COMPANY,80.38,USD,2024-11-22T13:07:02.152477,mobile,"Phoenix, AZ",4900,Utilities,UTL,Utilities - Electric,UTL-ELC,Utilities - Electric - Bill,UTL-ELC-BIL
TXN_20241122_028554,KFC #4465,150.0,INR,2024-11-22T13:10:36.152477,pos,"San Diego, CA",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241122_013407,BIGBASKET GA,94.68,INR,2024-11-22T13:25:30.152477,pos,"Kolkata, WB",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Supermarket,SHP-GRO-SUP
TXN_20241122_052134,SOFTWARE MA #5424,889.03,USD,2024-11-22T13:26:25.152477,atm,"Chennai, TN",5734,Technology,TEC,Technology - Software,TEC-SFT,Technology - Software - License,TEC-SFT-LIC
TXN_20241122_085526,PP* VEHICLE MAINTENANCE,11.84,USD,2024-11-22T13:38:09.152477,atm,"Pune, MH",7538,Transportation,TRN,Transportation - Maintenance,TRN-MNT,Transportation - Maintenance - Service,TRN-MNT-SRV
TXN_20241122_066634,OFFICE SUPPLIES ONLINE,1000.0,GBP,2024-11-22T13:47:06.152477,pos,"Phoenix, AZ",5943,Business Expenses,BUS,Business Expenses - Office,BUS-OFC,Business Expenses - Office - Supplies,BUS-OFC-SUP
TXN_20241122_082818,ZOMATO #5625,5.33,USD,2024-11-22T13:55:00.152477,atm,"Houston, TX",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Zomato,DIN-DEL-ZOM
TXN_20241122_049520,PAYPAL * INSURANCE PREMIUM,7211.39,USD,2024-11-22T14:07:25.152477,mobile,"Houston, TX",6300,Financial Services,FIN,Financial Services - Insurance,FIN-INS,Financial Services - Insurance - Premium,FIN-INS-PRM
TXN_20241122_017172,TST* STATIONERY 029,198.41,USD,2024-11-22T14:24:53.152477,mobile,"Ahmedabad, GJ",5943,Business Expenses,BUS,Business Expenses - Office,BUS-OFC,Business Expenses - Office - Supplies,BUS-OFC-SUP
TXN_20241122_062547,ZOMATO MA #7756,46.93,INR,2024-11-22T14:27:15.152477,pos,"Pune, MH",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Zomato,DIN-DEL-ZOM
TXN_20241122_063088,PETROL,51.71,USD,2024-11-22T14:30:55.152477,mobile,"Chicago, IL",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Petrol,TRN-FUL-PET
TXN_20241122_060806,AMZN,161.59,USD,2024-11-22T14:35:31.152477,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Amazon,SHP-ONL-AMZ
TXN_20241122_051776,AIRWAYS,395.11,EUR,2024-11-22T14:35:33.152477,mobile,"San Antonio, TX",4511,Travel,TRV,Travel - International,TRV-INT,Travel - International - Flight,TRV-INT-FLT
TXN_20241122_095898,ZARA * VM1GQ49R,98.88,EUR,2024-11-22T14:38:04.152477,pos,"Houston, TX",5651,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Clothing,SHP-RET-CLO
TXN_20241122_052270,FUEL IL #8504,14.42,INR,2024-11-22T14:40:29.152477,pos,"San Diego, CA",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241122_027939,EATERY TX,44.03,AUD,2024-11-22T14:45:02.152477,pos,"Pune, MH",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241122_053706,FITNESS,33.18,INR,2024-11-22T14:47:55.152477,atm,"Mumbai, MH",7997,Personal Care,PER,Personal Care - Gym,PER-GYM,Personal Care - Gym - Membership,PER-GYM-MEM
TXN_20241122_043605,LAPTOP MUMBAI #5336,303.47,INR,2024-11-22T14:49:51.152477,atm,"San Antonio, TX",5732,Technology,TEC,Technology - Electronics,TEC-ELE,Technology - Electronics - Computer,TEC-ELE-CMP
TXN_20241122_079685,OLA,797.17,USD,2024-11-22T14:52:16.152477,atm,"Delhi, DL",4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Auto/Rickshaw,TRV-LOC-AUT
TXN_20241122_043508,OYO #4730,279.36,USD,2024-11-22T15:00:08.152477,pos,"Hyderabad, TG",7011,Travel,TRV,Travel - Accommodation,TRV-ACC,Travel - Accommodation - Hotel,TRV-ACC-HTL
TXN_20241122_012727,BIGBASKET * FO8MV3EP,399.69,USD,2024-11-22T15:02:59.152477,pos,"Houston, TX",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Supermarket,SHP-GRO-SUP
TXN_20241122_041033,PC #6245 36123,863.16,EUR,2024-11-22T15:07:02.152477,atm,"Mumbai, MH",5732,Technology,TEC,Technology - Electronics,TEC-ELE,Technology - Electronics - Computer,TEC-ELE-CMP
TXN_20241122_047582,TST* EATERY,44.23,USD,2024-11-22T15:14:36.152477,pos,"Philadelphia, PA",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241122_028711,PHARMACY,83.51,USD,2024-11-22T15:15:42.152477,mobile,"Pune, MH",5912,Healthcare,HLT,Healthcare - Pharmacy,HLT-PHR,Healthcare - Pharmacy - Medicine,HLT-PHR-MED
TXN_20241122_060231,ZOMATO FOOD * DTHDO2W7,43.5,USD,2024-11-22T15:19:45.152477,atm,"Houston, TX",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Zomato,DIN-DEL-ZOM
TXN_20241122_011401,AMAZON PRIME #9602,126.5,GBP,2024-11-22T15:28:53.152477,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Prime,ENT-STR-PRM
TXN_20241122_035370,AMAZON,155.94,GBP,2024-11-22T15:39:23.152477,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Amazon,SHP-ONL-AMZ
TXN_20241122_060660,VEHICLE MAINTENANCE CA #5010,12.26,EUR,2024-11-22T15:43:37.152477,online,,7538,Transportation,TRN,Transportation - Maintenance,TRN-MNT,Transportation - Maintenance - Service,TRN-MNT-SRV
TXN_20241122_032132,OLA #9361,630.82,EUR,2024-11-22T15:43:59.152477,online,,4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Auto/Rickshaw,TRV-LOC-AUT
TXN_20241122_095151,PIZZA HUT FL,41.99,USD,2024-11-22T15:45:17.152477,pos,"Hyderabad, TG",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Pizza,DIN-FST-PIZ
TXN_20241122_091055,TST* INSTACART,133.49,EUR,2024-11-22T15:47:53.152477,online,,5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Online,SHP-GRO-ONL
TXN_20241122_084586,WIFI #6475,30.28,AUD,2024-11-22T15:48:33.152477,mobile,"Phoenix, AZ",4899,Utilities,UTL,Utilities - Internet,UTL-INT,Utilities - Internet - Broadband,UTL-INT-BRD
TXN_20241122_005472,VISA LLC,916.99,USD,2024-11-22T15:54:39.152477,pos,"Delhi, DL",9399,Travel,TRV,Travel - International,TRV-INT,Travel - International - Visa,TRV-INT-VIS
TXN_20241122_099147,HOTSTAR * 5G2X0VXN,200.0,USD,2024-11-22T15:55:22.152477,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Other,ENT-STR-OTH
TXN_20241122_066627,TST* MISCELLANEOUS,43.67,USD,2024-11-22T15:57:16.152477,online,Online,,Miscellaneous,MSC,Miscellaneous - Uncategorized,MSC-UNC,Miscellaneous - Uncategorized - Other,MSC-UNC-OTH
TXN_20241122_042980,BIGBASKET ONLINE 900,131.39,USD,2024-11-22T15:57:25.152477,pos,"Mumbai, MH",5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Supermarket,SHP-GRO-SUP
TXN_20241122_093337,PVR CA #9384,134.64,USD,2024-11-22T15:57:29.152477,pos,"Pune, MH",7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241122_009696,CONSULTING BANGALORE #5600 150,38.51,EUR,2024-11-22T15:58:38.152477,pos,"Mumbai, MH",8999,Business Expenses,BUS,Business Expenses - Services,BUS-SRV,Business Expenses - Services - Professional,BUS-SRV-PRO
TXN_20241122_021811,PRIME VIDEO STORE,34.24,GBP,2024-11-22T16:01:17.152477,online,Online,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Prime,ENT-STR-PRM
TXN_20241122_051600,FLIPKART ONLINE * SKZ85V0Y 283,139.77,USD,2024-11-22T16:05:10.152477,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241122_078025,TST* BOOKMYSHOW,46.26,EUR,2024-11-22T16:05:33.152477,mobile,"Mumbai, MH",7922,Entertainment,ENT,Entertainment - Events,ENT-EVT,Entertainment - Events - Concerts,ENT-EVT-CON
TXN_20241122_062264,DMART #2898,217.68,EUR,2024-11-22T16:05:58.152477,online,Internet,5411,Shopping,SHP,Shopping - Groceries,SHP-GRO,Shopping - Groceries - Supermarket,SHP-GRO-SUP
TXN_20241122_035012,BEST BUY,406.12,INR,2024-11-22T16:18:47.152477,mobile,"Ahmedabad, GJ",5732,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Electronics,SHP-RET-ELC
TXN_20241122_076925,PAYPAL * LICENSE 12877,1192.65,EUR,2024-11-22T16:29:53.152477,atm,"San Diego, CA",5734,Technology,TEC,Technology - Software,TEC-SFT,Technology - Software - License,TEC-SFT-LIC
TXN_20241122_004182,FLIPKART * 38TELFDW,206.34,USD,2024-11-22T16:35:01.152477,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241122_096086,PRIME VIDEO CA #9529,99.08,GBP,2024-11-22T16:39:11.152477,online,,4899,Entertainment,ENT,Entertainment - Streaming,ENT-STR,Entertainment - Streaming - Prime,ENT-STR-PRM
TXN_20241122_020322,BP,26.2,INR,2024-11-22T16:58:52.152477,pos,"San Diego, CA",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Petrol,TRN-FUL-PET
TXN_20241122_035716,TST* BEST BUY 7274,28.4,USD,2024-11-22T17:00:58.152477,pos,"Kolkata, WB",5732,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Electronics,SHP-RET-ELC
TXN_20241122_087470,GAS STATION TX,100.0,USD,2024-11-22T17:01:25.152477,pos,"San Diego, CA",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Petrol,TRN-FUL-PET
TXN_20241122_017562,PVR * 3HO55V0I 3009,42.53,EUR,2024-11-22T17:04:20.152477,pos,"Houston, TX",7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241122_099814,SPA IL 53469,122.03,USD,2024-11-22T17:06:52.152477,mobile,"San Antonio, TX",7298,Personal Care,PER,Personal Care - Wellness,PER-WEL,Personal Care - Wellness - Spa,PER-WEL-SPA
TXN_20241122_089804,SBUX TX,45.73,USD,2024-11-22T17:09:05.152477,atm,"New York, NY",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Starbucks,DIN-COF-STB
TXN_20241122_081784,RESTAURANT STORE,150.0,GBP,2024-11-22T17:14:57.152477,atm,"San Diego, CA",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Fine Dining,DIN-RES-FIN
TXN_20241122_087532,SALON TX 441,106.17,USD,2024-11-22T17:15:31.152477,atm,"Mumbai, MH",7230,Personal Care,PER,Personal Care - Salon,PER-SAL,Personal Care - Salon - Haircut,PER-SAL-HAR
TXN_20241122_038372,RESTAURANT LLC,11.27,INR,2024-11-22T17:24:58.152477,pos,"Philadelphia, PA",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Fine Dining,DIN-RES-FIN
TXN_20241122_023693,ATM FEE #6342,10000.0,USD,2024-11-22T17:26:18.152477,atm,"Chennai, TN",6010,Financial Services,FIN,Financial Services - Banking,FIN-BNK,Financial Services - Banking - Fees,FIN-BNK-FEE
TXN_20241122_051827,STARBUCKS HYDERABAD 66496,150.0,EUR,2024-11-22T17:28:00.152477,mobile,"Pune, MH",5814,Dining,DIN,Dining - Coffee Shops,DIN-COF,Dining - Coffee Shops - Starbucks,DIN-COF-STB
TXN_20241122_087445,ZERODHA #8819,2175.53,GBP,2024-11-22T17:39:29.152477,mobile,"Chicago, IL",6211,Financial Services,FIN,Financial Services - Investment,FIN-INV,Financial Services - Investment - Trading,FIN-INV-TRD
TXN_20241122_039749,STRIPE * FLIPKART,155.04,GBP,2024-11-22T17:39:37.152477,online,Internet,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241122_049640,FINE DINING PUNE #7280 80825,17.34,GBP,2024-11-22T17:46:36.152477,pos,"Philadelphia, PA",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Fine Dining,DIN-RES-FIN
TXN_20241122_058312,AUTO,751.6,GBP,2024-11-22T17:48:23.152477,atm,"Phoenix, AZ",4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Auto/Rickshaw,TRV-LOC-AUT
TXN_20241122_022213,HOTEL DELHI #5833 797,154.05,USD,2024-11-22T17:51:06.152477,atm,"Mumbai, MH",7011,Travel,TRV,Travel - Accommodation,TRV-ACC,Travel - Accommodation - Hotel,TRV-ACC-HTL
TXN_20241122_058222,FUEL LTD,33.35,USD,2024-11-22T18:08:53.152477,pos,"Hyderabad, TG",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241122_048196,PP* BURGER KING 26728,11.8,INR,2024-11-22T18:18:12.152477,pos,"San Antonio, TX",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Burgers,DIN-FST-BRG
TXN_20241122_030445,STRIPE * AIRBNB 44451,646.17,USD,2024-11-22T18:20:46.152477,online,,7011,Travel,TRV,Travel - Accommodation,TRV-ACC,Travel - Accommodation - Hotel,TRV-ACC-HTL
TXN_20241122_033059,OLA #585,868.24,AUD,2024-11-22T18:25:50.152477,mobile,"New York, NY",4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Auto/Rickshaw,TRV-LOC-AUT
TXN_20241122_001023,EATERY #8246,84.17,AUD,2024-11-22T18:27:07.152477,atm,"Los Angeles, CA",5812,Dining,DIN,Dining - Restaurants,DIN-RES,Dining - Restaurants - Casual,DIN-RES-CAS
TXN_20241122_009911,INOX #4517,39.7,USD,2024-11-22T18:29:37.152477,mobile,"Mumbai, MH",7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241122_018262,MUTUAL FUND GA,3019.82,USD,2024-11-22T18:29:58.152477,online,Internet,6211,Financial Services,FIN,Financial Services - Investment,FIN-INV,Financial Services - Investment - Trading,FIN-INV-TRD
TXN_20241122_034185,MASSAGE WA #8109,95.03,GBP,2024-11-22T18:31:34.152477,pos,"Chennai, TN",7298,Personal Care,PER,Personal Care - Wellness,PER-WEL,Personal Care - Wellness - Spa,PER-WEL-SPA
TXN_20241122_074449,PP* VISA FEE,950.16,EUR,2024-11-22T18:38:57.152477,online,,9399,Travel,TRV,Travel - International,TRV-INT,Travel - International - Visa,TRV-INT-VIS
TXN_20241122_041741,FUEL LLC 194012,36.07,USD,2024-11-22T18:49:59.152477,pos,"Philadelphia, PA",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241122_056754,HAIRCUT #4857,42.26,EUR,2024-11-22T18:50:33.152477,mobile,"Bangalore, KA",7230,Personal Care,PER,Personal Care - Salon,PER-SAL,Personal Care - Salon - Haircut,PER-SAL-HAR
TXN_20241122_021849,TST* VEHICLE MAINTENANCE,59.83,USD,2024-11-22T18:51:41.152477,mobile,"Los Angeles, CA",7538,Transportation,TRN,Transportation - Maintenance,TRN-MNT,Transportation - Maintenance - Service,TRN-MNT-SRV
TXN_20241122_083405,ZOMATO,17.91,USD,2024-11-22T19:03:45.152477,mobile,"San Antonio, TX",5814,Dining,DIN,Dining - Food Delivery,DIN-DEL,Dining - Food Delivery - Zomato,DIN-DEL-ZOM
TXN_20241122_005646,STRIPE * CINEPOLIS,141.79,EUR,2024-11-22T19:08:07.152477,mobile,"Bangalore, KA",7832,Entertainment,ENT,Entertainment - Movies,ENT-MOV,Entertainment - Movies - Theater,ENT-MOV-THR
TXN_20241122_066581,RENTAL PAYMENT #1336 9314,1257.31,GBP,2024-11-22T19:19:21.152477,online,,6513,Housing,HSG,Housing - Rent,HSG-RNT,Housing - Rent - Monthly,HSG-RNT-MNT
TXN_20241122_008150,INSURANCE,2799.63,INR,2024-11-22T19:33:45.152477,pos,"San Antonio, TX",6300,Financial Services,FIN,Financial Services - Insurance,FIN-INS,Financial Services - Insurance - Premium,FIN-INS-PRM
TXN_20241122_044272,ZARA STORE 80845,160.67,INR,2024-11-22T19:43:18.152477,pos,"Hyderabad, TG",5651,Shopping,SHP,Shopping - Retail,SHP-RET,Shopping - Retail - Clothing,SHP-RET-CLO
TXN_20241122_096662,SUBWAY MUMBAI,672.57,USD,2024-11-22T19:55:21.152477,mobile,"Houston, TX",4111,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Metro,TRV-LOC-MET
TXN_20241122_055556,TST* FLIPKART 5097,117.8,USD,2024-11-22T19:57:22.152477,online,,5942,Shopping,SHP,Shopping - Online,SHP-ONL,Shopping - Online - Flipkart,SHP-ONL-FLP
TXN_20241122_097035,MORTGAGE * MED84Y3Y,3000.0,USD,2024-11-22T19:58:33.152477,online,Web Purchase,6513,Housing,HSG,Housing - Mortgage,HSG-MTG,Housing - Mortgage - EMI,HSG-MTG-EMI
TXN_20241122_055610,METRO RAIL BANGALORE,874.31,EUR,2024-11-22T19:59:29.152477,pos,"Mumbai, MH",4111,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Metro,TRV-LOC-MET
TXN_20241122_039575,DIESEL * CA7BEV9G,8.18,USD,2024-11-22T20:02:10.152477,pos,"Chicago, IL",5541,Transportation,TRN,Transportation - Fuel,TRN-FUL,Transportation - Fuel - Diesel,TRN-FUL-DIE
TXN_20241122_015739,UBER EATS HYDERABAD 2109,618.34,GBP,2024-11-22T20:02:49.152477,online,Web Purchase,4121,Travel,TRV,Travel - Local,TRV-LOC,Travel - Local - Uber,TRV-LOC-UBR
TXN_20241122_047535,PIZZA HUT LLC,8.85,USD,2024-11-22T20:04:24.152477,pos,"Houston, TX",5814,Dining,DIN,Dining - Fast Food,DIN-FST,Dining - Fast Food - Pizza,DIN-FST-PIZ
TXN_20241122_058779,OFFICE SUPPLIES MA 67624,73.58,USD,2024-11-22T20:05:12.152477,atm,"Bangalore, KA",5943,Business Expenses,BUS,Business Expenses - Office,BUS-OFC,Business Expenses - Office - Supplies,BUS-OFC-SUP
TXN_20241122_093262,ATM FEE FL,4642.16,AUD,2024-11-22T20:09:08.152477,pos,"Chennai, TN",6010,Financial Services,FIN,Financial Services - Banking,FIN-BNK,Financial Services - Banking - Fees,FIN-BNK-FEE
TXN_20241122_072886,SQ * GITHUB,2000.0,AUD,2024-11-22T20:16:57.152477,online,,5734,Technology,TEC,Technology - Subscriptions,TEC-SUB,Technology - Subscriptions - Tools,TEC-SUB-TOL
